Driver,LapNumber,LapTime,Compound,TyreLife,Stint,Sector1Time,Sector2Time,Sector3Time,air_temp_avg,track_temp_avg,humidity_avg,rainfall,Year,Event,Round
PER,7.0,88.147,SOFT,6.0,1.0,24.602,33.482,30.063,16.1,32.3,52.3,True,2018,Spanish Grand Prix,5
PER,8.0,86.857,SOFT,7.0,1.0,24.41,33.059,29.388,16.1,32.3,52.3,True,2018,Spanish Grand Prix,5
PER,9.0,85.64,SOFT,8.0,1.0,23.903,32.414,29.323,16.1,32.3,52.3,True,2018,Spanish Grand Prix,5
PER,10.0,84.712,SOFT,9.0,1.0,23.583,32.216,28.913,16.1,32.3,52.3,True,2018,Spanish Grand Prix,5
PER,11.0,84.841,SOFT,10.0,1.0,23.547,31.953,29.341,16.1,32.3,52.3,True,2018,Spanish Grand Prix,5
PER,12.0,85.057,SOFT,11.0,1.0,23.957,32.062,29.038,16.1,32.3,52.3,True,2018,Spanish Grand Prix,5
PER,13.0,84.648,SOFT,12.0,1.0,23.729,31.887,29.032,16.1,32.3,52.3,True,2018,Spanish Grand Prix,5
PER,14.0,84.72,SOFT,13.0,1.0,23.542,32.004,29.174,16.1,32.3,52.3,True,2018,Spanish Grand Prix,5
PER,15.0,85.258,SOFT,14.0,1.0,23.728,32.348,29.182,16.1,32.3,52.3,True,2018,Spanish Grand Prix,5
PER,16.0,84.859,SOFT,15.0,1.0,23.714,32.16,28.985,16.1,32.3,52.3,True,2018,Spanish Grand Prix,5
PER,17.0,84.545,SOFT,16.0,1.0,23.807,31.962,28.776,16.1,32.3,52.3,True,2018,Spanish Grand Prix,5
PER,18.0,84.356,SOFT,17.0,1.0,23.729,31.891,28.736,16.1,32.3,52.3,True,2018,Spanish Grand Prix,5
PER,19.0,84.569,SOFT,18.0,1.0,23.826,31.879,28.864,16.1,32.3,52.3,True,2018,Spanish Grand Prix,5
PER,20.0,84.102,SOFT,19.0,1.0,23.683,31.575,28.844,16.1,32.3,52.3,True,2018,Spanish Grand Prix,5
PER,21.0,83.727,SOFT,20.0,1.0,23.586,31.482,28.659,16.1,32.3,52.3,True,2018,Spanish Grand Prix,5
PER,22.0,83.845,SOFT,21.0,1.0,23.503,31.564,28.778,16.1,32.3,52.3,True,2018,Spanish Grand Prix,5
