Driver,LapNumber,LapTime,Compound,TyreLife,Stint,Sector1Time,Sector2Time,Sector3Time,air_temp_avg,track_temp_avg,humidity_avg,rainfall,Year,Event,Round
GAS,48.0,81.7,SOFT,5.0,5.0,18.249,38.442,25.009,21.5,26.4,87.8,True,2019,German Grand Prix,11
GAS,49.0,79.132,SOFT,6.0,5.0,17.386,37.208,24.538,21.5,26.4,87.8,True,2019,German Grand Prix,11
GAS,50.0,80.684,SOFT,7.0,5.0,18.601,37.37,24.713,21.5,26.4,87.8,True,2019,German Grand Prix,11
GAS,51.0,80.683,SOFT,8.0,5.0,18.566,37.348,24.769,21.5,26.4,87.8,True,2019,German Grand Prix,11
GAS,52.0,78.243,SOFT,9.0,5.0,17.528,36.621,24.094,21.5,26.4,87.8,True,2019,German Grand Prix,11
GAS,53.0,79.221,SOFT,10.0,5.0,18.107,37.074,24.04,21.5,26.4,87.8,True,2019,German Grand Prix,11
GAS,54.0,80.596,SOFT,11.0,5.0,19.708,37.006,23.882,21.5,26.4,87.8,True,2019,German Grand Prix,11
GAS,55.0,78.384,SOFT,12.0,5.0,17.737,37.011,23.636,21.5,26.4,87.8,True,2019,German Grand Prix,11
GAS,56.0,77.495,SOFT,13.0,5.0,17.401,36.449,23.645,21.5,26.4,87.8,True,2019,German Grand Prix,11
GAS,60.0,79.611,SOFT,17.0,5.0,17.568,37.902,24.141,21.5,26.4,87.8,True,2019,German Grand Prix,11
GAS,61.0,78.188,SOFT,18.0,5.0,17.164,36.877,24.147,21.5,26.4,87.8,True,2019,German Grand Prix,11
STR,46.0,87.893,SOFT,2.0,6.0,21.058,39.442,27.393,21.5,26.4,87.8,True,2019,German Grand Prix,11
STR,47.0,85.956,SOFT,3.0,6.0,19.887,39.861,26.208,21.5,26.4,87.8,True,2019,German Grand Prix,11
STR,48.0,82.504,SOFT,4.0,6.0,18.912,38.272,25.32,21.5,26.4,87.8,True,2019,German Grand Prix,11
STR,49.0,80.543,SOFT,5.0,6.0,17.981,37.709,24.853,21.5,26.4,87.8,True,2019,German Grand Prix,11
STR,50.0,82.252,SOFT,6.0,6.0,17.692,38.973,25.587,21.5,26.4,87.8,True,2019,German Grand Prix,11
STR,51.0,81.061,SOFT,7.0,6.0,18.113,38.036,24.912,21.5,26.4,87.8,True,2019,German Grand Prix,11
STR,52.0,79.443,SOFT,8.0,6.0,17.549,37.167,24.727,21.5,26.4,87.8,True,2019,German Grand Prix,11
STR,53.0,78.816,SOFT,9.0,6.0,17.375,37.14,24.301,21.5,26.4,87.8,True,2019,German Grand Prix,11
STR,54.0,78.314,SOFT,10.0,6.0,17.189,36.929,24.196,21.5,26.4,87.8,True,2019,German Grand Prix,11
STR,55.0,78.346,SOFT,11.0,6.0,17.219,37.018,24.109,21.5,26.4,87.8,True,2019,German Grand Prix,11
STR,56.0,78.333,SOFT,12.0,6.0,17.127,36.986,24.22,21.5,26.4,87.8,True,2019,German Grand Prix,11
STR,60.0,78.253,SOFT,16.0,6.0,17.227,37.022,24.004,21.5,26.4,87.8,True,2019,German Grand Prix,11
STR,61.0,77.831,SOFT,17.0,6.0,17.001,36.751,24.079,21.5,26.4,87.8,True,2019,German Grand Prix,11
STR,62.0,78.888,SOFT,18.0,6.0,17.037,37.512,24.339,21.5,26.4,87.8,True,2019,German Grand Prix,11
STR,63.0,77.867,SOFT,19.0,6.0,17.077,36.713,24.077,21.5,26.4,87.8,True,2019,German Grand Prix,11
STR,64.0,79.431,SOFT,20.0,6.0,17.112,37.111,25.208,21.5,26.4,87.8,True,2019,German Grand Prix,11
MAG,24.0,91.378,SOFT,3.0,3.0,21.332,40.202,29.844,21.5,26.4,87.8,True,2019,German Grand Prix,11
MAG,47.0,83.384,SOFT,5.0,6.0,19.737,38.042,25.605,21.5,26.4,87.8,True,2019,German Grand Prix,11
MAG,48.0,81.214,SOFT,6.0,6.0,18.337,37.693,25.184,21.5,26.4,87.8,True,2019,German Grand Prix,11
MAG,49.0,80.622,SOFT,7.0,6.0,18.039,37.604,24.979,21.5,26.4,87.8,True,2019,German Grand Prix,11
MAG,50.0,81.112,SOFT,8.0,6.0,17.816,38.234,25.062,21.5,26.4,87.8,True,2019,German Grand Prix,11
MAG,51.0,80.708,SOFT,9.0,6.0,17.666,38.298,24.744,21.5,26.4,87.8,True,2019,German Grand Prix,11
MAG,52.0,80.444,SOFT,10.0,6.0,17.493,38.235,24.716,21.5,26.4,87.8,True,2019,German Grand Prix,11
