Driver,LapNumber,LapTime,Compound,TyreLife,Stint,Sector1Time,Sector2Time,Sector3Time,air_temp_avg,track_temp_avg,humidity_avg,rainfall,Year,Event,Round
GAS,2.0,81.793,SOFT,5.0,1.0,26.188,28.369,27.236,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
GAS,3.0,80.835,SOFT,6.0,1.0,25.975,27.977,26.883,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
GAS,4.0,80.837,SOFT,7.0,1.0,25.742,28.066,27.029,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
GAS,5.0,80.403,SOFT,8.0,1.0,25.51,27.974,26.919,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
GAS,6.0,80.816,SOFT,9.0,1.0,25.503,28.323,26.99,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
GAS,7.0,80.446,SOFT,10.0,1.0,25.597,27.869,26.98,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
GAS,8.0,85.12,SOFT,11.0,1.0,25.489,28.089,31.542,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,2.0,82.917,MEDIUM,2.0,1.0,26.832,28.604,27.481,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,3.0,81.803,MEDIUM,3.0,1.0,26.142,28.356,27.305,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,4.0,81.363,MEDIUM,4.0,1.0,25.672,28.536,27.155,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,5.0,81.12,MEDIUM,5.0,1.0,25.73,28.238,27.152,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,6.0,81.082,MEDIUM,6.0,1.0,25.582,28.397,27.103,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,7.0,81.442,MEDIUM,7.0,1.0,25.991,28.329,27.122,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,8.0,80.97,MEDIUM,8.0,1.0,25.814,27.987,27.169,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,9.0,80.651,MEDIUM,9.0,1.0,25.701,27.845,27.105,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,10.0,80.635,MEDIUM,10.0,1.0,25.723,27.887,27.025,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,11.0,80.924,MEDIUM,11.0,1.0,25.762,28.064,27.098,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,12.0,80.708,MEDIUM,12.0,1.0,25.622,27.985,27.101,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,13.0,81.008,MEDIUM,13.0,1.0,25.714,28.027,27.267,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,14.0,79.367,MEDIUM,14.0,1.0,25.169,27.506,26.692,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,15.0,80.109,MEDIUM,15.0,1.0,25.624,27.645,26.84,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,16.0,79.982,MEDIUM,16.0,1.0,25.65,27.575,26.757,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,17.0,80.104,MEDIUM,17.0,1.0,25.549,27.791,26.764,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,18.0,79.773,MEDIUM,18.0,1.0,25.682,27.468,26.623,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,19.0,79.603,MEDIUM,19.0,1.0,25.634,27.476,26.493,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,20.0,79.137,MEDIUM,20.0,1.0,25.346,27.336,26.455,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,21.0,78.903,MEDIUM,21.0,1.0,25.3,27.291,26.312,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,22.0,78.902,MEDIUM,22.0,1.0,25.214,27.258,26.43,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,23.0,78.894,MEDIUM,23.0,1.0,25.335,27.213,26.346,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,24.0,78.816,MEDIUM,24.0,1.0,25.327,27.156,26.333,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,25.0,78.849,MEDIUM,25.0,1.0,25.176,27.207,26.466,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,26.0,79.13,MEDIUM,26.0,1.0,25.339,27.336,26.455,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
PER,27.0,83.796,MEDIUM,27.0,1.0,25.33,27.239,31.227,18.0,23.3,71.1,False,2020,Emilia Romagna Grand Prix,13
