Driver,LapNumber,LapTime,Compound,TyreLife,Stint,Sector1Time,Sector2Time,Sector3Time,air_temp_avg,track_temp_avg,humidity_avg,rainfall,Year,Event,Round
VER,2.0,97.88,SOFT,5.0,1.0,31.285,42.269,24.326,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,3.0,98.357,SOFT,6.0,1.0,31.499,42.474,24.384,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,4.0,98.566,SOFT,7.0,1.0,31.342,42.674,24.55,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,5.0,98.877,SOFT,8.0,1.0,31.498,42.854,24.525,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,6.0,98.94,SOFT,9.0,1.0,31.572,42.759,24.609,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,7.0,99.062,SOFT,10.0,1.0,31.637,42.845,24.58,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,8.0,99.092,SOFT,11.0,1.0,31.616,42.875,24.601,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,9.0,99.251,SOFT,12.0,1.0,31.625,42.957,24.669,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,10.0,99.392,SOFT,13.0,1.0,31.736,43.051,24.605,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,11.0,99.479,SOFT,14.0,1.0,31.749,43.09,24.64,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,12.0,99.41,SOFT,15.0,1.0,31.702,43.076,24.632,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,13.0,99.534,SOFT,16.0,1.0,31.809,43.082,24.643,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,14.0,102.05,SOFT,17.0,1.0,31.831,43.137,27.082,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,16.0,96.905,SOFT,2.0,2.0,30.944,41.97,23.991,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,17.0,97.587,SOFT,3.0,2.0,30.898,42.382,24.307,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,18.0,97.717,SOFT,4.0,2.0,30.951,42.567,24.199,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,19.0,97.728,SOFT,5.0,2.0,31.192,42.236,24.3,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,20.0,98.257,SOFT,6.0,2.0,31.433,42.521,24.303,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,21.0,98.294,SOFT,7.0,2.0,31.331,42.577,24.386,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,22.0,98.243,SOFT,8.0,2.0,31.35,42.566,24.327,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,23.0,98.091,SOFT,9.0,2.0,31.24,42.458,24.393,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,24.0,98.187,SOFT,10.0,2.0,31.187,42.582,24.418,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,25.0,98.372,SOFT,11.0,2.0,31.252,42.743,24.377,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,26.0,98.476,SOFT,12.0,2.0,31.444,42.584,24.448,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,27.0,98.823,SOFT,13.0,2.0,31.415,42.87,24.538,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,28.0,98.782,SOFT,14.0,2.0,31.496,42.824,24.462,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,29.0,99.384,SOFT,15.0,2.0,31.569,43.286,24.529,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,30.0,101.537,SOFT,16.0,2.0,31.548,43.074,26.915,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,32.0,96.527,MEDIUM,2.0,3.0,30.783,41.843,23.901,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,33.0,96.347,MEDIUM,3.0,3.0,30.817,41.723,23.807,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,34.0,96.384,MEDIUM,4.0,3.0,30.72,41.701,23.963,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,35.0,96.731,MEDIUM,5.0,3.0,30.946,41.892,23.893,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,36.0,96.92,MEDIUM,6.0,3.0,30.961,41.889,24.07,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,37.0,96.962,MEDIUM,7.0,3.0,30.907,42.037,24.018,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,38.0,96.898,MEDIUM,8.0,3.0,30.949,41.961,23.988,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,39.0,97.255,MEDIUM,9.0,3.0,31.111,42.043,24.101,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,40.0,97.308,MEDIUM,10.0,3.0,31.099,42.07,24.139,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,41.0,97.284,MEDIUM,11.0,3.0,31.044,42.055,24.185,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,42.0,97.855,MEDIUM,12.0,3.0,31.209,42.5,24.146,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,43.0,99.787,MEDIUM,13.0,3.0,31.188,42.249,26.35,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,45.0,95.747,SOFT,5.0,4.0,30.587,41.43,23.73,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,51.0,95.44,SOFT,11.0,4.0,30.521,41.27,23.649,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,52.0,95.462,SOFT,12.0,4.0,30.578,41.319,23.565,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
VER,53.0,95.927,SOFT,13.0,4.0,30.517,41.435,23.975,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
GAS,2.0,100.169,SOFT,5.0,1.0,32.18,43.326,24.663,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
GAS,3.0,99.968,SOFT,6.0,1.0,31.94,43.366,24.662,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
GAS,4.0,100.158,SOFT,7.0,1.0,31.77,43.681,24.707,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
GAS,5.0,100.249,SOFT,8.0,1.0,31.849,43.679,24.721,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
GAS,6.0,100.474,SOFT,9.0,1.0,31.986,43.748,24.74,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
GAS,7.0,100.433,SOFT,10.0,1.0,31.942,43.66,24.831,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
GAS,8.0,100.684,SOFT,11.0,1.0,32.096,43.852,24.736,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
GAS,9.0,100.844,SOFT,12.0,1.0,32.023,43.971,24.85,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
GAS,10.0,100.981,SOFT,13.0,1.0,32.112,44.021,24.848,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
GAS,11.0,101.089,SOFT,14.0,1.0,32.157,44.084,24.848,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
GAS,12.0,101.347,SOFT,15.0,1.0,32.263,44.217,24.867,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
GAS,13.0,101.256,SOFT,16.0,1.0,32.221,44.161,24.874,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
GAS,14.0,104.005,SOFT,17.0,1.0,32.311,44.13,27.564,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
GAS,16.0,98.705,MEDIUM,2.0,2.0,31.029,43.445,24.231,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
GAS,17.0,98.868,MEDIUM,3.0,2.0,31.602,42.982,24.284,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
GAS,18.0,98.888,MEDIUM,4.0,2.0,31.56,42.964,24.364,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
GAS,19.0,99.416,MEDIUM,5.0,2.0,31.764,43.257,24.395,23.6,28.6,29.5,False,2022,Bahrain Grand Prix,1
