Driver,LapNumber,LapTime,Compound,TyreLife,Stint,Sector1Time,Sector2Time,Sector3Time,air_temp_avg,track_temp_avg,humidity_avg,rainfall,Year,Event,Round
GAS,34.0,83.145,SOFT,2.0,2.0,29.79,29.985,23.37,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,35.0,83.417,SOFT,3.0,2.0,29.832,30.165,23.42,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,36.0,83.137,SOFT,4.0,2.0,29.806,29.838,23.493,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,37.0,83.142,SOFT,5.0,2.0,29.85,29.827,23.465,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,38.0,83.13,SOFT,6.0,2.0,29.795,29.939,23.396,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,39.0,83.374,SOFT,7.0,2.0,29.857,29.988,23.529,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,40.0,83.488,SOFT,8.0,2.0,29.765,30.083,23.64,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,41.0,83.434,SOFT,9.0,2.0,29.935,30.035,23.464,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,42.0,83.336,SOFT,10.0,2.0,29.818,30.046,23.472,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,43.0,83.001,SOFT,11.0,2.0,29.639,29.945,23.417,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,44.0,83.074,SOFT,12.0,2.0,29.665,29.842,23.567,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,45.0,83.264,SOFT,13.0,2.0,29.745,30.006,23.513,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,46.0,84.088,SOFT,14.0,2.0,29.706,30.388,23.994,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,47.0,83.907,SOFT,15.0,2.0,29.681,30.462,23.764,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,48.0,83.96,SOFT,16.0,2.0,29.469,30.37,24.121,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,49.0,82.565,SOFT,17.0,2.0,29.387,29.93,23.248,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,50.0,83.444,SOFT,18.0,2.0,29.589,29.748,24.107,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,52.0,82.4,SOFT,20.0,2.0,29.603,29.682,23.115,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,53.0,82.563,SOFT,21.0,2.0,29.656,29.617,23.29,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,54.0,82.414,SOFT,22.0,2.0,29.616,29.629,23.169,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,55.0,82.751,SOFT,23.0,2.0,29.534,29.86,23.357,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,56.0,82.481,SOFT,24.0,2.0,29.579,29.695,23.207,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,57.0,82.221,SOFT,25.0,2.0,29.448,29.633,23.14,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,58.0,82.194,SOFT,26.0,2.0,29.467,29.634,23.093,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,59.0,82.257,SOFT,27.0,2.0,29.465,29.542,23.25,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,60.0,81.851,SOFT,28.0,2.0,29.439,29.363,23.049,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,61.0,82.053,SOFT,29.0,2.0,29.409,29.469,23.175,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,62.0,81.81,SOFT,30.0,2.0,29.27,29.48,23.06,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,63.0,81.87,SOFT,31.0,2.0,29.445,29.334,23.091,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,64.0,81.685,SOFT,32.0,2.0,29.29,29.358,23.037,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,65.0,82.088,SOFT,33.0,2.0,29.465,29.504,23.119,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,66.0,81.971,SOFT,34.0,2.0,29.291,29.495,23.185,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,67.0,82.586,SOFT,35.0,2.0,29.395,29.787,23.404,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,68.0,82.007,SOFT,36.0,2.0,29.509,29.388,23.11,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,69.0,82.01,SOFT,37.0,2.0,29.372,29.525,23.113,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
GAS,70.0,81.982,SOFT,38.0,2.0,29.297,29.459,23.226,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
PER,24.0,85.061,SOFT,2.0,2.0,29.749,30.991,24.321,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
PER,25.0,83.901,SOFT,3.0,2.0,29.424,30.408,24.069,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
PER,26.0,84.489,SOFT,4.0,2.0,29.691,30.695,24.103,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
PER,27.0,85.155,SOFT,5.0,2.0,29.748,31.049,24.358,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
PER,28.0,85.373,SOFT,6.0,2.0,29.869,31.242,24.262,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
PER,29.0,86.586,SOFT,7.0,2.0,29.622,32.54,24.424,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
PER,30.0,84.195,SOFT,8.0,2.0,29.454,30.57,24.171,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
PER,31.0,84.207,SOFT,9.0,2.0,29.694,30.395,24.118,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
PER,32.0,84.07,SOFT,10.0,2.0,29.633,30.49,23.947,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
PER,33.0,83.813,SOFT,11.0,2.0,29.614,30.287,23.912,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
PER,34.0,83.991,SOFT,12.0,2.0,29.685,30.456,23.85,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
PER,35.0,83.888,SOFT,13.0,2.0,29.606,30.498,23.784,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
PER,36.0,83.893,SOFT,14.0,2.0,29.557,30.293,24.043,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
PER,37.0,87.269,SOFT,15.0,2.0,31.979,31.27,24.02,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
PER,38.0,83.942,SOFT,16.0,2.0,29.621,30.39,23.931,33.8,51.1,33.0,False,2018,Hungarian Grand Prix,12
